Taxon,HFD1_D0,HFD1_D14,HFD1_D29,HFD1_D43,HFD2_D0,HFD2_D14,HFD2_D29,HFD2_D43,HFD3_D0,HFD3_D14,HFD3_D29,HFD3_D43,HFD4_D0,HFD4_D14,HFD4_D29,HFD4_D43,LFD1_D0,LFD1_D14,LFD1_D29,LFD1_D43,LFD2_D0,LFD2_D14,LFD2_D29,LFD2_D43,LFD3_D0,LFD3_D14,LFD3_D29,LFD3_D43,LFD4_D0,LFD4_D14,LFD4_D29,LFD4_D43
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Blautia@Blautia obeum,0.0,0.0,2.2647E7,3.4942E7,0.0,0.0,1.8631E7,1.0625E8,0.0,1.9546E7,0.0,5.0881E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6052E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8569E7,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Micrococcales@Microbacteriaceae@Yonghaparkia@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7587E7,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Oceanospirillaceae@Marinomonas@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.373E6,2.2305E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3608E7,0.0,0.0,0.0,0.0,0.0,3.0493E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Lachnospira@uncultured Lachnospira sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2616E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Fusobacteria@Fusobacteriia@Fusobacteriales@Leptotrichiaceae@Leptotrichia@Leptotrichia buccalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5503E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Halomonadaceae@_@_,0.0,1.6519E7,2.0851E7,0.0,6.0127E8,0.0,5.9765E6,0.0,0.0,0.0,8.2126E6,0.0,0.0,0.0,0.0,0.0,4.347E8,0.0,0.0,0.0,9.394E7,2.4281E7,0.0,0.0,2.0857E7,0.0,0.0,0.0,7.3327E7,0.0,1.2378E7,0.0
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Sutterellaceae@Sutterella@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8907E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Burkholderiaceae@Ralstonia@_,0.0,3.5319E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3045E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604E8,4.8423E7
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Comamonadaceae@Pseudorhodoferax@Pseudorhodoferax sp. Leaf265,0.0,0.0,1.1323E8,3.0002E7,0.0,0.0,0.0,0.0,0.0,5.0526E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6772E7
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Actinomycetales@Actinomycetaceae@Arcanobacterium@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0402E8,4.8161E8,1.8933E8,0.0,7.3809E7,5.1918E7,1.7045E8,0.0,1.6957E9,3.3563E8,4.5692E8
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Actinomycetales@Actinomycetaceae@Arcanobacterium@Arcanobacterium haemolyticum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0402E8,4.8161E8,1.8933E8,0.0,7.3809E7,5.1918E7,1.7045E8,0.0,1.6957E9,3.3563E8,4.5692E8
cellular organisms@Eukaryota@Basidiomycota@Agaricomycetes@Agaricales@Strophariaceae@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4343E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@_@_@_@_,0.0,0.0,9.8017E7,0.0,6.3589E6,0.0,0.0,0.0,0.0,0.0,6.7348E6,5.7969E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6983E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2078E8,6.4077E7
cellular organisms@Archaea@Euryarchaeota@Methanobacteria@_@_@_@_,0.0,2.0532E7,6.8084E7,7.2211E7,3.9086E7,0.0,4.196E7,5.3726E7,0.0,1.1819E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8986E7,0.0,0.0,5.0936E7,0.0,0.0,0.0,0.0,0.0,7.964E7,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Candidatus Woesebacteria@_@_@_@_@_,0.0,0.0,1.0175E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Sutterellaceae@Sutterella@Sutterella parvirubra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8907E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Chlamydiae@Chlamydiia@_@_@_@_,0.0,0.0,5.1305E7,2.8516E8,1.3951E7,0.0,2.6643E8,0.0,0.0,5.1383E7,9.5906E7,0.0,0.0,0.0,1.1454E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45E7
cellular organisms@Bacteria@Chlamydiae@_@_@_@_@_,0.0,0.0,5.1305E7,2.8516E8,1.3951E7,0.0,2.6643E8,0.0,0.0,5.1383E7,9.5906E7,0.0,0.0,0.0,1.1454E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45E7
cellular organisms@Bacteria@Firmicutes@Negativicutes@Selenomonadales@Selenomonadaceae@Megamonas@Megamonas funiformis,0.0,0.0,0.0,0.0,1.2306E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4969E7,0.0,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Halobacteria@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5233E6,0.0,0.0,1.3948E8,0.0,0.0,0.0,0.0,3.2197E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984E7
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhodospirillales@_@_@_,3.5705E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0524E6,1.7417E7,0.0,0.0,7.6572E7,0.0,0.0,0.0,1.3258E7,3.8598E7,2.9459E7,5.1519E6,3.6662E7,0.0,2.9841E6,3.5828E8,9.7642E7,0.0,4.5754E6,0.0,0.0,0.0,2.2375E7,4.7071E7
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhizobiales@Phyllobacteriaceae@_@_,0.0,0.0,7.998E7,1.7647E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5356E7,0.0,0.0,0.0,5.4576E7,0.0,0.0,0.0,4.4584E7,0.0
cellular organisms@Archaea@Euryarchaeota@Thermoplasmata@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9238E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1158E7,0.0
cellular organisms@Bacteria@Candidatus Rokubacteria@_@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7157E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Thermococci@_@_@_@_,4.9572E7,0.0,0.0,0.0,1.9956E7,0.0,0.0,0.0,4.1915E7,0.0,0.0,0.0,2.2692E7,0.0,0.0,0.0,0.0,4.1057E8,5.6834E7,7.6238E7,4.5386E7,6.1512E8,6.4773E7,0.0,3.2319E7,2.3034E8,0.0,1.0836E7,2.2033E7,6.6985E8,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhodobacterales@_@_@_,3.6039E7,2.252E8,2.0954E8,1.6598E8,1.7065E9,5.0432E8,1.553E8,6.7021E8,7.6967E7,3.4821E8,6.7769E6,4.9233E7,1.0158E9,0.0,8.065E7,3.3005E7,4.8276E8,7.4846E8,2.4806E8,2.6643E8,2.8236E8,1.5891E8,4.6796E8,3.5532E8,4.4066E8,4.4571E8,5.2694E8,4.558E8,1.563E9,8.9744E7,0.0,3.4731E8
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Caulobacterales@_@_@_,0.0,1.0555E8,0.0,0.0,0.0,0.0,4.3661E7,0.0,0.0,0.0,0.0,6.9872E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0495E7,0.0,0.0,1.174E8,0.0,2.3202E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Sphingomonadales@_@_@_,0.0,0.0,1.1755E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6161E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Halomonadaceae@Halotalea@Halotalea alkalilenta,0.0,1.6519E7,2.0851E7,0.0,0.0,0.0,5.9765E6,0.0,0.0,0.0,8.2126E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2378E7,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Halomonadaceae@Halotalea@_,0.0,1.6519E7,2.0851E7,0.0,0.0,0.0,5.9765E6,0.0,0.0,0.0,8.2126E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2378E7,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Vibrionales@Vibrionaceae@Aliivibrio@_,0.0,0.0,0.0,0.0,0.0,0.0,2.7673E7,7.4568E7,0.0,3.2873E7,0.0,6.2377E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8072E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Sutterellaceae@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8907E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Tenericutes@_@_@_@_@_,7.8715E7,3.013E7,0.0,0.0,2.4152E8,0.0,0.0,0.0,0.0,5.1658E7,0.0,0.0,0.0,0.0,1.9142E7,0.0,0.0,2.644E7,5.9385E6,0.0,0.0,0.0,0.0,0.0,1.7808E8,0.0,0.0,0.0,1.599E7,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Negativicutes@Veillonellales@Veillonellaceae@Veillonella@Veillonella seminalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7688E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Thermoproteales@Thermofilaceae@_@_,0.0,0.0,9.8017E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6983E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2078E8,6.4077E7
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Desulfurococcales@_@_@_,0.0,0.0,0.0,0.0,6.3589E6,0.0,0.0,0.0,0.0,0.0,6.7348E6,5.7969E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Paenibacillaceae@Paenibacillus@Paenibacillus sp. Soil766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9769E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Coriobacteriia@Coriobacteriales@Atopobiaceae@Olsenella@Olsenella sp. oral taxon 807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7515E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4576E7,0.0,0.0,0.0,0.0,0.0,3.0897E7
cellular organisms@Bacteria@Fusobacteria@Fusobacteriia@Fusobacteriales@Fusobacteriaceae@Ilyobacter@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7252E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Fusobacteria@Fusobacteriia@Fusobacteriales@Fusobacteriaceae@Ilyobacter@Ilyobacter polytropus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7252E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Methanomicrobia@Methanosarcinales@Methanosaetaceae@_@_,0.0,0.0,0.0,0.0,2.0808E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Alicyclobacillaceae@Alicyclobacillus@Alicyclobacillus acidocaldarius,1.427E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Coriobacteriia@Coriobacteriales@Coriobacteriaceae@Collinsella@_,3.183E7,0.0,0.0,0.0,3.4496E7,1.6032E7,3.9151E6,0.0,0.0,0.0,0.0,1.421E7,1.1914E8,0.0,7.2304E6,0.0,5.4681E7,0.0,0.0,0.0,3.4249E7,0.0,2.9398E7,1.8464E7,0.0,0.0,9.7406E6,0.0,2.5608E7,0.0,0.0,1.4125E7
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Bacteroides massiliensis,5.6059E7,2.4988E7,0.0,0.0,4.9544E7,1.2556E8,0.0,2.0261E7,4.2162E7,7.8494E8,1.3721E9,9.7509E8,6.1115E8,4.2002E8,0.0,1.4116E8,0.0,0.0,7.9785E7,8.2435E7,9.9771E7,0.0,0.0,0.0,1.1186E8,5.0568E7,9.4054E6,2.4075E7,2.6488E7,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Bacteroides coprosuis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0482E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Cytophagaceae@Leadbetterella@Leadbetterella sp. JN14-9,0.0,1.9756E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhizobiales@Rhizobiaceae@Rhizobium@Rhizobium sp. Root1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7282E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@Erysipelotrichales@Erysipelotrichaceae@Holdemania@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1758E6,0.0,0.0,0.0,1.2935E7,0.0,0.0,0.0,6.8182E6,0.0,0.0,0.0,2.1501E7,0.0,0.0,0.0,1.8132E7,6.1099E7,0.0,3.9873E7
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Oribacterium@_,0.0,2.3474E7,3.1113E8,3.426E8,0.0,1.0922E8,1.3846E7,1.9498E8,1.9288E7,1.3672E9,8.2764E6,1.3589E8,6.7534E6,1.1983E8,3.9407E8,3.4913E7,1.0113E7,1.2656E8,1.1405E7,3.9744E7,3.3544E7,1.2644E8,1.2313E8,2.9144E8,4.2527E7,2.393E7,2.5094E8,1.4444E8,7.2289E7,1.1665E8,1.2403E8,1.7832E8
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Bifidobacteriales@Bifidobacteriaceae@Bifidobacterium@Bifidobacterium longum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2636E8,0.0,2.7511E8,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@Erysipelotrichales@Erysipelotrichaceae@Holdemania@Holdemania filiformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1758E6,0.0,0.0,0.0,1.2935E7,0.0,0.0,0.0,6.8182E6,0.0,0.0,0.0,2.1501E7,0.0,0.0,0.0,1.8132E7,6.1099E7,0.0,3.9873E7
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Peptococcaceae@Desulfotomaculum@Desulfotomaculum gibsoniae,0.0,4.9468E8,1.3865E8,1.4112E8,6.2594E8,8.5088E8,3.2049E8,1.0242E9,2.1368E8,1.0787E9,2.0953E7,4.6876E8,3.3536E8,3.2118E7,1.3547E8,2.55E8,7.3494E8,1.1316E9,7.5609E8,1.3399E9,2.7775E8,5.0641E8,1.4842E9,3.4234E8,7.6148E8,2.9813E8,1.6303E9,1.6133E9,4.6867E8,4.7919E7,8.9072E7,3.8956E8
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Xanthomonadales@Xanthomonadaceae@Luteimonas@Luteimonas sp. JM171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5955E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Paenibacillaceae@Paenibacillus@Paenibacillus antarcticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0185E7
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Caulobacterales@Caulobacteraceae@Caulobacter@Caulobacter sp. Root1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3202E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Methanobacteria@Methanobacteriales@Methanobacteriaceae@Methanobrevibacter@Methanobrevibacter olleyae,0.0,2.0532E7,1.8298E7,3.0617E7,0.0,0.0,0.0,0.0,0.0,1.1819E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Ruminococcaceae@Faecalibacterium@_,8.1156E7,1.6313E8,1.9973E8,8.8151E7,2.8659E8,7.3987E7,7.6942E7,0.0,7.1601E7,4.4908E7,0.0,5.0104E7,1.4747E8,5.9093E7,0.0,3.5358E7,9.5625E6,7.508E7,2.9559E8,1.1281E8,1.9219E8,5.2294E8,4.2376E8,3.1487E8,3.3527E8,1.103E9,2.5749E8,2.6921E8,2.3974E8,1.6488E9,2.8631E8,9.5908E8
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@_@Intestinimonas@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4995E7,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Prevotellaceae@Paraprevotella@_,0.0,0.0,0.0,0.0,0.0,0.0,3.6668E7,6.2674E7,0.0,3.8566E7,3.8417E7,0.0,2.0252E7,2.4387E8,0.0,0.0,0.0,8.091E7,1.1067E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4335E7,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@_@_@Clostridiales bacterium PH28_bin88,0.0,0.0,0.0,0.0,5.997E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4918E7,0.0,0.0,0.0,2.4953E7,0.0,0.0,0.0,0.0,4.2159E7,0.0,0.0,0.0,0.0,0.0,0.0,9.049E7,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Tyzzerella@Clostridium propionicum,3.9254E7,8.0385E7,7.1459E7,0.0,3.1471E7,6.9091E7,8.1143E7,2.0299E8,2.0652E7,0.0,0.0,0.0,1.5503E7,4.0172E7,2.2145E7,0.0,1.3789E7,3.666E7,1.9944E8,1.9501E8,3.4421E7,8.2889E7,3.8468E7,1.8784E7,0.0,1.4439E8,2.6749E7,1.2493E8,4.2181E7,5.5681E7,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Neisseriales@Neisseriaceae@Neisseria@Neisseria subflava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2197E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Sphingobacteriia@Sphingobacteriales@Sphingobacteriaceae@Sphingobacterium@_,4.3115E7,0.0,1.4567E7,7.2312E8,0.0,0.0,0.0,5.2751E7,2.1849E7,3.9004E7,0.0,0.0,0.0,0.0,0.0,1.8517E8,0.0,2.9032E7,0.0,0.0,0.0,2.3209E8,0.0,2.4212E8,0.0,9.6622E7,0.0,1.0256E8,5.2374E7,5.0872E8,0.0,3.7124E7
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Clostridiaceae@Youngiibacter@Youngiibacter fragilis,3.6605E7,0.0,2.8031E7,5.9957E7,0.0,1.0324E8,1.9294E7,0.0,0.0,0.0,1.7692E7,0.0,7.6388E7,1.5911E8,0.0,0.0,0.0,0.0,6.9767E7,7.2129E7,0.0,0.0,9.9778E7,4.7799E7,3.1844E7,0.0,4.5504E7,6.2297E7,0.0,0.0,1.9218E7,9.0296E7
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Clostridiaceae@Youngiibacter@_,3.6605E7,0.0,2.8031E7,5.9957E7,0.0,1.0324E8,1.9294E7,0.0,0.0,0.0,1.7692E7,0.0,7.6388E7,1.5911E8,0.0,0.0,0.0,0.0,6.9767E7,7.2129E7,0.0,0.0,9.9778E7,4.7799E7,3.1844E7,0.0,4.5504E7,6.2297E7,0.0,0.0,1.9218E7,9.0296E7
cellular organisms@Bacteria@Bacteroidetes@Flavobacteriia@Flavobacteriales@Flavobacteriaceae@Tamlana@_,0.0,1.6168E7,1.3667E7,2.1542E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
